year,hs10,rate_cd,rate_txt,adval,method,note
2019,8523292999,C,0%,0.0,코드 행,
2019,8523410000,C,0%,0.0,코드 행,
2019,8523491011,C,0%,0.0,코드 행,
2019,8523491019,C,0%,0.0,코드 행,
2019,8523491020,C,0%,0.0,코드 행,
2019,8523491031,C,0%,0.0,코드 행,
2019,8523491039,C,0%,0.0,코드 행,
2019,8523499011,C,0%,0.0,코드 행,
2019,8523499019,C,0%,0.0,코드 행,
2019,8523499091,C,0%,0.0,코드 행,
2019,8523499092,C,0%,0.0,코드 행,
2019,8523499099,C,0%,0.0,코드 행,
2019,8523511000,C,0%,0.0,코드 행,
2019,8523512110,C,0%,0.0,코드 행,
2019,8523512190,C,0%,0.0,코드 행,
2019,8523512920,C,0%,0.0,코드 행,
2019,8523512990,C,0%,0.0,코드 행,
2019,8523521000,C,0%,0.0,코드 행,
2019,8523529000,C,0%,0.0,코드 행,
2019,8523591000,C,0%,0.0,코드 행,
2019,8523592110,C,0%,0.0,코드 행,
2019,8523592190,C,0%,0.0,코드 행,
2019,8523592920,C,0%,0.0,코드 행,
2019,8523592990,C,0%,0.0,코드 행,
2019,8523593000,C,0%,0.0,코드 행,
2019,8523801000,C,0%,0.0,코드 행,
2019,8523802100,C,0%,0.0,코드 행,
2019,8523802210,C,0%,0.0,코드 행,
2019,8523802290,C,0%,0.0,코드 행,
2019,8523802920,C,0%,0.0,코드 행,
2019,8523802990,C,0%,0.0,코드 행,
2019,8525501000,C,0%,0.0,코드 행,
2019,8525502000,C,0%,0.0,코드 행,
2019,8525509000,C,0%,0.0,코드 행,
2019,8525601000,C,0%,0.0,코드 행,
2019,8525602000,C,0%,0.0,코드 행,
2019,8525609000,C,0%,0.0,코드 행,
2019,8525801010,C,0%,0.0,코드 행,
2019,8525801020,C,0%,0.0,코드 행,
2019,8525801090,C,0%,0.0,코드 행,
2019,8525802010,C,0%,0.0,코드 행,
2019,8525802090,C,0%,0.0,코드 행,
2019,8525803000,C,0%,0.0,코드 행,
2019,8526101000,C,5%,5.0,코드 행,
2019,8526109000,C,5%,5.0,코드 행,
2019,8526911010,C,6.5%,6.5,코드 행,
2019,8526911090,C,6.5%,6.5,코드 행,
2019,8526912010,C,6.5%,6.5,코드 행,
2019,8526912090,C,6.5%,6.5,코드 행,
2019,8526913010,C,4%,4.0,코드 행,
2019,8526913020,C,4%,4.0,코드 행,
2019,8526913090,C,4%,4.0,코드 행,
2019,8526914000,C,4%,4.0,코드 행,
2019,8526919010,C,6.5%,6.5,코드 행,
2019,8526919020,C,6.5%,6.5,코드 행,
2019,8526919090,C,6.5%,6.5,코드 행,
2019,8526920000,C,10%,10.0,코드 행,
2019,8527120000,C,0%,0.0,코드 행,
2019,8527131000,C,0%,0.0,코드 행,
2019,8527132000,C,0%,0.0,코드 행,
2019,8527133000,C,0%,0.0,코드 행,
2019,8527139000,C,0%,0.0,코드 행,
2019,8527190000,C,0%,0.0,코드 행,
2019,8527211000,C,16%,16.0,부분 양허,- 기타
2019,8527212010,C,8%,8.0,코드 행,
2019,8527213010,C,8%,8.0,코드 행,
2019,8527219010,C,8%,8.0,코드 행,
2019,8527290000,C,0%,0.0,코드 행,
2019,8527911010,C,0%,0.0,코드 행,
2019,8527911020,C,0%,0.0,코드 행,
2019,8527911030,C,0%,0.0,코드 행,
2019,8527911090,C,0%,0.0,코드 행,
2019,8527919000,C,0%,0.0,코드 행,
2019,8527920000,C,0%,0.0,코드 행,
2019,8527990000,C,0%,0.0,코드 행,
2019,8528420000,C,0%,0.0,코드 행,
2019,8528491010,C,0%,0.0,코드 행,
2019,8528491090,C,0%,0.0,코드 행,
2019,8528492010,C,0%,0.0,코드 행,
2019,8528492090,C,0%,0.0,코드 행,
2019,8528711000,C,0%,0.0,코드 행,
2019,8528712020,C,0%,0.0,코드 행,
2019,8528712090,C,0%,0.0,코드 행,
2019,8528719000,C,0%,0.0,부분 양허,- 기타
2019,8529101000,C,5%,5.0,코드 행,
2019,8529109100,C,6.5%,6.5,코드 행,
2019,8529109210,C,6.5%,6.5,코드 행,
2019,8529109290,C,6.5%,6.5,코드 행,
2019,8529109300,C,0%,0.0,코드 행,
2019,8529109900,C,6.5%,6.5,코드 행,
2019,8529901000,C,0%,0.0,코드 행,
2019,8529909100,C,0%,0.0,코드 행,
2019,8529909200,C,0%,0.0,코드 행,
2019,8529909400,C,0%,0.0,코드 행,
2019,8529909500,C,0%,0.0,코드 행,
2019,8529909610,C,0%,0.0,코드 행,
2019,8529909620,C,0%,0.0,코드 행,
2019,8529909630,C,0%,0.0,부분 양허,- 기타
2019,8529909641,C,0%,0.0,코드 행,
2019,8529909642,C,0%,0.0,코드 행,
2019,8529909649,C,0%,0.0,부분 양허,- 기타
2019,8529909650,C,0%,0.0,코드 행,
2019,8529909910,C,0%,0.0,코드 행,
2019,8529909921,C,0%,0.0,코드 행,
2019,8529909929,C,0%,0.0,코드 행,
2019,8529909990,C,0%,0.0,코드 행,
2019,8531809000,C,0%,0.0,코드 행,
2019,8531901000,C,0%,0.0,코드 행,
2019,8531902000,C,0%,0.0,코드 행,
2019,8531909000,C,0%,0.0,코드 행,
2019,8536300000,C,0%,0.0,코드 행,
2019,8536501000,C,6.5%,6.5,코드 행,
2019,8536502000,C,6.5%,6.5,코드 행,
2019,8536503000,C,6.5%,6.5,코드 행,
2019,8536504000,C,6.5%,6.5,코드 행,
2019,8536509010,C,0%,0.0,코드 행,
2019,8536509020,C,0%,0.0,코드 행,
2019,8536509030,C,0%,0.0,코드 행,
2019,8536509090,C,6.5%,6.5,코드 행,
2019,8536901000,C,0%,0.0,코드 행,
2019,8536909010,C,0%,0.0,코드 행,
2019,8536909090,C,0%,0.0,코드 행,
2019,8537109000,C,0%,0.0,부분 양허,- 터치 스크린 방식의 입력장치
2019,8538100000,C,0%,0.0,코드 행,
2019,8539391010,C,0%,0.0,코드 행,
2019,8541402090,C,0%,0.0,코드 행,
2019,8542311000,C,0%,0.0,코드 행,
2019,8542312000,C,0%,0.0,코드 행,
2019,8542313000,C,0%,0.0,코드 행,
2019,8542314030,C,0%,0.0,부분 양허,- 제8517호의 기기에 전용되거나 주로 사용되는 것(다만 8517.70.4090호는 제외한다)
2019,8542314040,C,0%,0.0,코드 행,
2019,8542314050,C,0%,0.0,코드 행,
2019,8542314060,C,0%,0.0,부분 양허,- 기타
2019,8542314090,C,0%,0.0,부분 양허,"- 제8443.91.1010호, 제8443.91.1090호(연속    번호기의 것은 제외한다)의 기기에 전용"
2019,8542321010,C,0%,0.0,코드 행,
2019,8542321020,C,0%,0.0,코드 행,
2019,8542321030,C,0%,0.0,코드 행,
2019,8542321090,C,0%,0.0,코드 행,
2019,8542322000,C,0%,0.0,코드 행,
2019,8542323000,C,0%,0.0,코드 행,
2019,8542324030,C,0%,0.0,부분 양허,- 제8517호의 기기에 전용되거나 주로 사용되는 것(다만 8517.70.4090호는 제외한다)
2019,8542324040,C,0%,0.0,코드 행,
2019,8542324050,C,0%,0.0,코드 행,
2019,8542324060,C,0%,0.0,부분 양허,- 기타
2019,8542324090,C,0%,0.0,부분 양허,"- 제8443.91.1010호, 제8443.91.1090호(연속    번호기의 것은 제외한다)의 기기에 전용"
2019,8542331000,C,0%,0.0,코드 행,
2019,8542332000,C,0%,0.0,코드 행,
2019,8542333000,C,0%,0.0,코드 행,
2019,8542334030,C,0%,0.0,부분 양허,- 제8517호의 기기에 전용되거나 주로 사용되는 것(다만 8517.70.4090호는 제외한다)
2019,8542334040,C,0%,0.0,코드 행,
2019,8542334050,C,0%,0.0,코드 행,
2019,8542334060,C,0%,0.0,부분 양허,- 기타
2019,8542334090,C,0%,0.0,부분 양허,"- 제8443.91.1010호, 제8443.91.1090호(연속    번호기의 것은 제외한다)의 기기에 전용"
2019,8542391000,C,0%,0.0,코드 행,
2019,8542392000,C,0%,0.0,코드 행,
2019,8542393000,C,0%,0.0,코드 행,
2019,8542394030,C,0%,0.0,부분 양허,- 제8517호의 기기에 전용되거나 주로 사용되는 것(다만 8517.70.4090호는 제외한다)
2019,8542394040,C,0%,0.0,코드 행,
2019,8542394050,C,0%,0.0,코드 행,
2019,8542394060,C,0%,0.0,부분 양허,- 기타
2019,8542394090,C,0%,0.0,부분 양허,"- 제8443.91.1010호, 제8443.91.1090호(연속    번호기의 것은 제외한다)의 기기에 전용"
2019,8542901000,C,0%,0.0,코드 행,
2019,8542902000,C,0%,0.0,코드 행,
2019,8542903000,C,0%,0.0,코드 행,
2019,8542904030,C,0%,0.0,부분 양허,- 제8517호의 기기에 전용되거나 주로 사용되는 것(다만 8517.70.4090호는 제외한다)
2019,8542904040,C,0%,0.0,코드 행,
2019,8542904050,C,0%,0.0,코드 행,
2019,8542904060,C,0%,0.0,부분 양허,- 기타
2019,8542904090,C,0%,0.0,부분 양허,"- 제8443.91.1010호, 제8443.91.1090호(연속    번호기의 것은 제외한다)의 기기에 전용"
2019,8543200000,C,0%,0.0,코드 행,
2019,8543301000,C,0%,0.0,코드 행,
2019,8543705000,C,0%,0.0,코드 행,
2019,8543709040,C,0%,0.0,코드 행,
2019,8543709050,C,0%,0.0,코드 행,
2019,8543709060,C,0%,0.0,코드 행,
2019,8543709070,C,0%,0.0,코드 행,
2019,8543709090,C,13%,13.0,부분 양허,- 기타
2019,8543901000,C,0%,0.0,코드 행,
2019,8543909011,C,0%,0.0,코드 행,
2019,8543909019,C,0%,0.0,코드 행,
2019,8543909020,C,0%,0.0,코드 행,
2019,8543909090,C,0%,0.0,코드 행,
2019,8802601010,C,0%,0.0,코드 행,
2019,8803902000,C,0%,0.0,코드 행,
2019,8805211010,C,0%,0.0,코드 행,
2019,8805211090,C,0%,0.0,코드 행,
2019,8805212010,C,0%,0.0,코드 행,
2019,8805212090,C,0%,0.0,코드 행,
2019,8805291010,C,0%,0.0,코드 행,
2019,8805291090,C,0%,0.0,코드 행,
2019,8805292010,C,0%,0.0,코드 행,
2019,8805292090,C,0%,0.0,코드 행,
2019,9001200000,C,2.667%,2.667,코드 행,
2019,9001901000,C,0%,0.0,코드 행,
2019,9001902000,C,0%,0.0,코드 행,
2019,9001903000,C,0%,0.0,코드 행,
2019,9001909000,C,0%,0.0,코드 행,
2019,9002191000,C,0%,0.0,코드 행,
2019,9002192000,C,0%,0.0,코드 행,
2019,9002199000,C,0%,0.0,코드 행,
2019,9002201000,C,0%,0.0,코드 행,
2019,9002209000,C,0%,0.0,코드 행,
2019,9002901000,C,0%,0.0,코드 행,
2019,9002909010,C,0%,0.0,코드 행,
2019,9002909090,C,0%,0.0,코드 행,
2019,9010501000,C,0%,0.0,코드 행,
2019,9010509000,C,0%,0.0,코드 행,
2019,9010600000,C,0%,0.0,코드 행,
2019,9010901010,C,0%,0.0,코드 행,
2019,9010901090,C,0%,0.0,코드 행,
2019,9010902000,C,0%,0.0,코드 행,
2019,9011101000,C,0%,0.0,코드 행,
2019,9011109000,C,0%,0.0,코드 행,
2019,9011201010,C,0%,0.0,코드 행,
2019,9011801000,C,0%,0.0,코드 행,
2019,9011802000,C,0%,0.0,코드 행,
2019,9011803000,C,0%,0.0,코드 행,
2019,9011804000,C,0%,0.0,코드 행,
2019,9011809000,C,0%,0.0,코드 행,
2019,9011901000,C,0%,0.0,코드 행,
2019,9011909000,C,0%,0.0,코드 행,
2019,9012101010,C,0%,0.0,코드 행,
2019,9012101090,C,0%,0.0,코드 행,
2019,9012102000,C,0%,0.0,코드 행,
2019,9012901000,C,0%,0.0,코드 행,
2019,9012909000,C,0%,0.0,코드 행,
2019,9013101000,C,0%,0.0,코드 행,
2019,9013200000,C,0%,0.0,코드 행,
2019,9013901000,C,0%,0.0,코드 행,
2019,9013909000,C,0%,0.0,코드 행,
2019,9014101010,C,0%,0.0,코드 행,
2019,9014101090,C,0%,0.0,코드 행,
2019,9014102010,C,0%,0.0,코드 행,
2019,9014102090,C,0%,0.0,코드 행,
2019,9014109000,C,0%,0.0,코드 행,
2019,9014200000,C,0%,0.0,코드 행,
2019,9014800000,C,0%,0.0,코드 행,
2019,9014901000,C,0%,0.0,코드 행,
2019,9014909000,C,0%,0.0,코드 행,
2019,9015100000,C,0%,0.0,코드 행,
2019,9015200000,C,0%,0.0,코드 행,
2019,9015400000,C,0%,0.0,코드 행,
2019,9015801000,C,0%,0.0,코드 행,
2019,9015802000,C,0%,0.0,코드 행,
2019,9015803000,C,0%,0.0,코드 행,
2019,9015804000,C,0%,0.0,코드 행,
2019,9015805000,C,0%,0.0,코드 행,
2019,9015809000,C,0%,0.0,코드 행,
2019,9015900000,C,0%,0.0,코드 행,
2019,9018111000,C,2.667%,2.667,코드 행,
2019,9018119000,C,2.667%,2.667,코드 행,
2019,9018121000,C,0%,0.0,코드 행,
2019,9018129000,C,0%,0.0,코드 행,
2019,9018131000,C,2.667%,2.667,코드 행,
2019,9018139000,C,2.667%,2.667,코드 행,
2019,9018191000,C,2.667%,2.667,코드 행,
2019,9018192000,C,2.667%,2.667,코드 행,
2019,9018194000,C,2.667%,2.667,코드 행,
2019,9018197000,C,2.667%,2.667,코드 행,
2019,9018198000,C,2.667%,2.667,코드 행,
2019,9018199000,C,2.667%,2.667,코드 행,
2019,9018201000,C,2.667%,2.667,코드 행,
2019,9018209000,C,2.667%,2.667,코드 행,
2019,9018501010,C,2.667%,2.667,코드 행,
2019,9018501090,C,2.667%,2.667,코드 행,
2019,9018509000,C,2.667%,2.667,코드 행,
2019,9018902010,C,8%,8.0,부분 양허,- 기타
2019,9018902090,C,8%,8.0,부분 양허,- 기타
2019,9018908010,C,8%,8.0,부분 양허,- 기타
2019,9018908090,C,8%,8.0,부분 양허,- 기타
2019,9018909080,C,8%,8.0,부분 양허,- 기타
2019,9018909090,C,8%,8.0,부분 양허,- 기타
2019,9021500000,C,0%,0.0,코드 행,
2019,9021901000,C,0%,0.0,코드 행,
2019,9021908000,C,0%,0.0,코드 행,
2019,9021909000,C,0%,0.0,코드 행,
2019,9022120000,C,0%,0.0,코드 행,
2019,9022130000,C,0%,0.0,코드 행,
2019,9022141020,C,2.667%,2.667,코드 행,
2019,9022141030,C,2.667%,2.667,코드 행,
2019,9022141090,C,2.667%,2.667,코드 행,
2019,9022142000,C,2.667%,2.667,코드 행,
2019,9022191000,C,0%,0.0,코드 행,
2019,9022192000,C,0%,0.0,코드 행,
2019,9022199000,C,0%,0.0,코드 행,
2019,9022211010,C,0%,0.0,코드 행,
2019,9022211020,C,0%,0.0,코드 행,
2019,9022211030,C,0%,0.0,코드 행,
2019,9022211090,C,0%,0.0,코드 행,
2019,9022212000,C,0%,0.0,코드 행,
2019,9022291000,C,0%,0.0,코드 행,
2019,9022292000,C,0%,0.0,코드 행,
2019,9022299000,C,0%,0.0,코드 행,
2019,9022300000,C,0%,0.0,코드 행,
2019,9022909010,C,2.667%,2.667,코드 행,
2019,9023001000,C,0%,0.0,코드 행,
2019,9023009000,C,0%,0.0,코드 행,
2019,9024101000,C,0%,0.0,코드 행,
2019,9024102000,C,0%,0.0,코드 행,
2019,9024103000,C,0%,0.0,코드 행,
2019,9024104000,C,0%,0.0,코드 행,
2019,9024105000,C,0%,0.0,코드 행,
2019,9024106000,C,0%,0.0,코드 행,
2019,9024109000,C,0%,0.0,코드 행,
2019,9024801010,C,0%,0.0,코드 행,
2019,9024801020,C,0%,0.0,코드 행,
2019,9024801090,C,0%,0.0,코드 행,
2019,9024809010,C,0%,0.0,코드 행,
2019,9024809020,C,0%,0.0,코드 행,
2019,9024809090,C,0%,0.0,코드 행,
2019,9024901000,C,0%,0.0,코드 행,
2019,9024909000,C,0%,0.0,코드 행,
2019,9025191000,C,0%,0.0,코드 행,
2019,9025192010,C,0%,0.0,코드 행,
2019,9025192090,C,0%,0.0,코드 행,
2019,9025801000,C,8%,8.0,부분 양허,- 기타
2019,9025802000,C,8%,8.0,부분 양허,- 기타
2019,9025803090,C,8%,8.0,부분 양허,- 기타
2019,9025809000,C,8%,8.0,부분 양허,- 기타
2019,9025900000,C,0%,0.0,코드 행,
2019,9027100000,C,0%,0.0,부분 양허,- 기타
2019,9027200000,C,0%,0.0,코드 행,
2019,9027301000,C,0%,0.0,코드 행,
2019,9027302000,C,0%,0.0,코드 행,
2019,9027303000,C,0%,0.0,코드 행,
2019,9027501000,C,0%,0.0,코드 행,
2019,9027502000,C,0%,0.0,코드 행,
2019,9027503000,C,0%,0.0,코드 행,
2019,9027504000,C,0%,0.0,코드 행,
2019,9027509000,C,0%,0.0,코드 행,
2019,9027801000,C,0%,0.0,코드 행,
2019,9027802010,C,0%,0.0,코드 행,
2019,9027802020,C,0%,0.0,코드 행,
2019,9027802030,C,0%,0.0,코드 행,
2019,9027802040,C,0%,0.0,코드 행,
2019,9027802050,C,0%,0.0,부분 양허,- 기타
2019,9027802090,C,0%,0.0,코드 행,
2019,9027901000,C,0%,0.0,코드 행,
2019,9027909010,C,0%,0.0,코드 행,
2019,9027909091,C,0%,0.0,코드 행,
2019,9027909099,C,0%,0.0,코드 행,
2019,9028301010,C,4.5%,4.5,코드 행,
2019,9028301020,C,4.5%,4.5,코드 행,
2019,9028302000,C,4.5%,4.5,코드 행,
2019,9028900000,C,4.5%,4.5,코드 행,
2019,9030100000,C,0%,0.0,부분 양허,- 기타
2019,9030201010,C,0%,0.0,코드 행,
2019,9030201090,C,0%,0.0,부분 양허,- 기타
2019,9030202000,C,0%,0.0,부분 양허,- 기타
2019,9030310000,C,0%,0.0,코드 행,
2019,9030320000,C,0%,0.0,부분 양허,- 기타
2019,9030331000,C,0%,0.0,코드 행,
2019,9030332000,C,0%,0.0,코드 행,
2019,9030333000,C,0%,0.0,코드 행,
2019,9030334000,C,13%,13.0,부분 양허,- 기타
2019,9030335000,C,0%,0.0,코드 행,
2019,9030336000,C,0%,0.0,코드 행,
2019,9030339000,C,13%,13.0,부분 양허,- 저항측정기기
2019,9030391000,C,0%,0.0,부분 양허,- 기타
2019,9030392000,C,0%,0.0,부분 양허,- 기타
2019,9030393000,C,0%,0.0,부분 양허,- 기타
2019,9030394000,C,0%,0.0,부분 양허,- 기타
2019,9030395000,C,0%,0.0,부분 양허,- 기타
2019,9030396000,C,0%,0.0,부분 양허,- 기타
2019,9030399000,C,0%,0.0,부분 양허,- 기타
2019,9030401000,C,0%,0.0,부분 양허,- 기타
2019,9030402000,C,0%,0.0,부분 양허,- 기타
2019,9030403000,C,0%,0.0,부분 양허,- 기타
2019,9030404000,C,0%,0.0,부분 양허,- 기타
2019,9030409000,C,0%,0.0,부분 양허,- 기타
2019,9030820000,C,0%,0.0,부분 양허,- 기타
2019,9030840000,C,0%,0.0,부분 양허,- 기타
2019,9030890000,C,0%,0.0,부분 양허,- 기타
2019,9030901000,C,0%,0.0,코드 행,
2019,9030909000,C,0%,0.0,코드 행,
2019,9031100000,C,0%,0.0,코드 행,
2019,9031200000,C,8%,8.0,부분 양허,- 기타
2019,9031411000,C,0%,0.0,코드 행,
2019,9031412000,C,0%,0.0,코드 행,
2019,9031419000,C,0%,0.0,코드 행,
2019,9031491000,C,0%,0.0,코드 행,
2019,9031492000,C,0%,0.0,코드 행,
2019,9031493000,C,0%,0.0,코드 행,
2019,9031494010,C,0%,0.0,코드 행,
2019,9031494090,C,0%,0.0,코드 행,
2019,9031499000,C,0%,0.0,코드 행,
2019,9031801000,C,2.667%,2.667,부분 양허,- 기타
2019,9031802000,C,2.667%,2.667,부분 양허,- 기타
2019,9031809010,C,2.667%,2.667,부분 양허,- 기타
2019,9031809020,C,2.667%,2.667,부분 양허,- 기타
2019,9031809030,C,2.667%,2.667,부분 양허,- 기타
2019,9031809040,C,2.667%,2.667,부분 양허,- 기타
2019,9031809050,C,2.667%,2.667,부분 양허,- 기타
2019,9031809060,C,2.667%,2.667,부분 양허,- 기타
2019,9031809070,C,2.667%,2.667,부분 양허,- 기타
2019,9031809080,C,2.667%,2.667,부분 양허,- 기타
2019,9031809091,C,0%,0.0,코드 행,
2019,9031809099,C,2.667%,2.667,부분 양허,- 기타
2019,9031901010,C,0%,0.0,코드 행,
2019,9031901090,C,0%,0.0,코드 행,
2019,9031909000,C,0%,0.0,코드 행,
2019,9032200000,C,0%,0.0,코드 행,
2019,9032811010,C,0%,0.0,코드 행,
2019,9032811090,C,0%,0.0,코드 행,
2019,9032812010,C,0%,0.0,코드 행,
2019,9032812091,C,0%,0.0,코드 행,
2019,9032812099,C,0%,0.0,코드 행,
2019,9032819010,C,0%,0.0,코드 행,
2019,9032819090,C,0%,0.0,코드 행,
2019,9504309000,C,0%,0.0,코드 행,
2019,9504501000,C,0%,0.0,코드 행,
2019,9504509000,C,0%,0.0,코드 행,
2019,9620000000,C,13%,13.0,부분 양허,"- 목제품, 제7326.90.9000호,     제7616.99.9090호의 것 또는 제8487.90.909"
